episode,step,cart_position,pole_angle,cart_velocity,pole_angular_velocity,action_idx,action_value,q_estimated,reward,mc_return,bias
0,38,-0.06684587895870209,0.2973936200141907,0.2568410634994507,1.2850842475891113,0,-1.0,2.9942403104132804,0.8952143788337708,3.7996425769679845,-0.805402266554704
0,39,-0.06469396501779556,0.3099639117717743,0.17934300005435944,1.2154905796051025,4,1.0,3.2482569825894894,0.8854790329933167,2.933765856701226,0.3144911258882632
0,40,-0.062467481940984726,0.32310232520103455,0.25097474455833435,1.3671364784240723,4,1.0,1.2727576237826517,0.8744982481002808,2.068976589603949,-0.7962189658212973
0,41,-0.059555090963840485,0.3377242088317871,0.31726154685020447,1.5124213695526123,4,1.0,1.2727576237826517,0.8621730804443359,1.2065437792966343,0.06621384448601741
0,42,-0.05600826069712639,0.35377037525177,0.3785616159439087,1.6520752906799316,4,1.0,1.2727576237826517,0.8483951091766357,0.3478491907598972,0.9249084330227545
0,43,-0.051875095814466476,0.37118852138519287,0.4351988732814789,1.786770224571228,2,0.0,-0.5886530319080132,0.8346841931343079,-0.5056019377946854,-0.08305109411332778
0,44,-0.04759813845157623,0.38936159014701843,0.4176076352596283,1.8168219327926636,2,0.0,-0.5886530319080132,0.8199877142906189,-1.3538243746757508,0.7651713427677376
0,45,-0.04348715394735336,0.4078693389892578,0.4016759693622589,1.8519816398620605,2,0.0,-0.5886530319080132,-2.195769786834717,-2.195769786834717,1.6071167549267036
1,0,0.0008504092693328857,0.20203444361686707,0.019343331456184387,0.001035243272781372,1,-0.5,11.435945490367128,0.9590290784835815,23.810332586213523,-12.374387095846394
1,1,0.0009043601457960904,0.20206180214881897,-0.008689209818840027,-0.010965395718812943,3,0.5,3.0803984708727903,0.9581006765365601,23.08212475528277,-20.00172628440998
1,2,0.001107705058529973,0.20261891186237335,0.038831088691949844,0.09127555787563324,1,-0.5,11.435945490367128,0.9580917954444885,22.347499069440616,-10.911553579073487
1,3,0.0013486036332324147,0.20353740453720093,0.009400555863976479,0.07727619260549545,1,-0.5,11.435945490367128,0.9577344059944153,21.60546189292538,-10.169516402558251
1,4,0.0013078636256977916,0.20433609187602997,-0.0178183913230896,0.06676081568002701,4,1.0,8.806048499765783,0.9557637572288513,20.85629039083936,-12.050241891073576
1,5,0.0016332663362845778,0.20599527657032013,0.06717895716428757,0.22595790028572083,1,-0.5,11.435945490367128,0.9552252888679504,20.101542054152027,-8.665596563784899
1,6,0.002146949525922537,0.20824848115444183,0.035830892622470856,0.20962797105312347,1,-0.5,11.435945490367128,0.9546909332275391,19.33971390432735,-7.903768413960222
1,7,0.002361156279221177,0.21036213636398315,0.006907592993229628,0.19731155037879944,1,-0.5,8.637492198725553,0.9537547826766968,18.570730273838194,-9.93323807511264
1,8,0.002299044979736209,0.21237453818321228,-0.019779503345489502,0.18869978189468384,3,0.5,8.059476078474422,0.9520356059074402,17.794924738546968,-9.735448660072546
1,9,0.0023989796172827482,0.21495023369789124,0.028911015018820763,0.2941174805164337,1,-0.5,8.637492198725553,0.9510785341262817,17.01301932589851,-8.375527127172958
1,10,0.0025492715649306774,0.2179245948791504,0.0008272505365312099,0.2841435372829437,1,-0.5,8.637492198725553,0.9495961666107178,16.224182617951747,-7.586690419226194
1,11,0.0024315989576280117,0.22082200646400452,-0.02504047006368637,0.27797359228134155,3,0.5,8.059476078474422,0.9475151300430298,15.428875203374778,-7.369399124900356
1,12,0.0024833064526319504,0.224305659532547,0.024304624646902084,0.385506272315979,1,-0.5,8.637492198725553,0.9459966421127319,14.627636437708837,-5.990144238983284
1,13,0.0025927184615284204,0.22821256518363953,-0.0029900907538831234,0.3782138228416443,3,0.5,8.059476078474422,0.9429789185523987,13.819838177369803,-5.760362098895381
1,14,0.0028574494644999504,0.2326948344707489,0.044948555529117584,0.4846164882183075,1,-0.5,8.637492198725553,0.9409970641136169,13.006928544260004,-4.369436345534451
1,15,0.0031674294732511044,0.23759379982948303,0.01652384363114834,0.4769700765609741,1,-0.5,8.637492198725553,0.938755989074707,12.187809575905442,-3.550317377179889
1,16,0.0032068309374153614,0.24244242906570435,-0.009571734815835953,0.4735862910747528,3,0.5,8.059476078474422,0.9352338314056396,11.362680390738117,-3.303204312263695
1,17,0.003411835292354226,0.2479018121957779,0.03925463557243347,0.5831846594810486,1,-0.5,8.637492198725553,0.9325575828552246,10.532774302356037,-1.8952821036304837
1,18,0.003672282677143812,0.2538151741027832,0.011945945210754871,0.5796282291412354,1,-0.5,8.637492198725553,0.9295101165771484,9.697188605556375,-1.0596964068308221
1,19,0.003673108760267496,0.25971993803977966,-0.01307991798967123,0.5804097056388855,3,0.5,8.059476078474422,0.9252653121948242,8.856240897958815,-0.7967648194843928
1,20,0.003848165040835738,0.26627227663993835,0.0364416129887104,0.693272054195404,4,1.0,4.920531588958708,0.9193262457847595,8.011086450266657,-3.0905548613079485
1,21,0.004704310093075037,0.2742363512516022,0.11859595775604248,0.8555483818054199,4,1.0,4.920531588958708,0.9124644994735718,7.163394145941309,-2.242862556982601
1,22,0.006347944959998131,0.2837797999382019,0.19473741948604584,1.0098098516464233,4,1.0,4.920531588958708,0.9046238660812378,6.314070349967412,-1.3935387610087036
1,23,0.00872142892330885,0.29482775926589966,0.26530152559280396,1.1569125652313232,4,1.0,4.920531588958708,0.8957356214523315,5.464087357460782,-0.543555768502074
1,24,0.011771254241466522,0.3073135018348694,0.33068808913230896,1.297653317451477,2,0.0,2.895923987183234,0.8873448371887207,4.614496703038839,-1.7185727158556046
1,25,0.015041542239487171,0.32058075070381165,0.3198699355125427,1.3278510570526123,0,-1.0,1.743386751385505,0.879978597164154,3.7647998644950684,-2.0214131131095634
1,26,0.017806589603424072,0.333583265542984,0.23914146423339844,1.2577370405197144,0,-1.0,1.743386751385505,0.872584879398346,2.9139608760918327,-1.1705741247063277
1,27,0.019803501665592194,0.3459583818912506,0.16508767008781433,1.1997127532958984,3,0.5,1.589879088408514,0.8626841306686401,2.0619959562560473,-0.47211686784753315
1,28,0.0216973926872015,0.3586941063404083,0.20292367041110992,1.3062009811401367,0,-1.0,1.743386751385505,0.8541714549064636,1.2114260864519262,0.5319606649335789
1,29,0.023355137556791306,0.37161922454833984,0.13271361589431763,1.2582951784133911,0,-1.0,-0.32788086105897146,0.8455378413200378,0.360863264187336,-0.6887441252463075
1,30,0.024344542995095253,0.3841301202774048,0.06826537102460861,1.2209813594818115,2,0.0,0.013192618175789423,0.8350978493690491,-0.48957027993202207,0.5027628981078115
1,31,0.025116203352808952,0.3968936502933502,0.07869108766317368,1.2928894758224487,0,-1.0,-0.32788086105897146,0.8253857493400574,-1.3380486154556275,1.010167754396656
1,32,0.025594692677259445,0.4098237454891205,0.01921219751238823,1.2671440839767456,0,-1.0,-0.32788086105897146,-2.1852872371673584,-2.1852872371673584,1.857406376108387
2,0,-0.1178969293832779,0.15234890580177307,-0.07710719108581543,0.16632121801376343,4,1.0,7.340688556379262,0.9714714288711548,18.00851303441676,-10.667824478037499
2,1,-0.11815390735864639,0.15496884286403656,0.010574569925665855,0.3230976462364197,4,1.0,9.61978566348326,0.968651294708252,17.20913293489455,-7.589347271411292
2,2,-0.11757059395313263,0.15910358726978302,0.09180840849876404,0.4704093039035797,4,1.0,6.559728781555979,0.9654673933982849,16.40452690927909,-9.844798127723113
2,3,-0.11620844155550003,0.16466465592384338,0.16710864007472992,0.6092444658279419,4,1.0,6.559728781555979,0.9618857502937317,15.595009612000815,-9.035280830444837
2,4,-0.11412400007247925,0.17157302796840668,0.23695005476474762,0.7405224442481995,4,1.0,6.559728781555979,0.9578632116317749,14.78093319364352,-8.221204412087541
2,5,-0.11136931926012039,0.17975842952728271,0.3017689883708954,0.8650951385498047,4,1.0,6.559728781555979,0.9533481001853943,13.962696951527015,-7.402968169971036
2,6,-0.1079922541975975,0.18915872275829315,0.3619654178619385,0.9837498068809509,4,1.0,6.559728781555979,0.9482823610305786,13.140756415496586,-6.581027633940607
2,7,-0.10403692722320557,0.19971929490566254,0.41790443658828735,1.097212791442871,4,1.0,6.559728781555979,0.9426015615463257,12.315630358046473,-5.755901576490494
2,8,-0.0995439812541008,0.2113923281431198,0.469918429851532,1.2061529159545898,0,-1.0,4.904584371980449,0.9393358826637268,11.487907875252674,-6.583323503272225
2,9,-0.09538441151380539,0.2228790670633316,0.3718145191669464,1.0902493000030518,0,-1.0,4.904584371980449,0.9361152648925781,10.65512322483732,-5.750538852856871
2,10,-0.09215855598449707,0.23329268395900726,0.28179579973220825,0.9885497689247131,0,-1.0,4.904584371980449,0.9329614639282227,9.817179757519941,-4.912595385539492
2,11,-0.08978977054357529,0.24276721477508545,0.19914847612380981,0.8997479677200317,0,-1.0,4.904584371980449,0.9298838973045349,8.973957872314868,-4.069373500334419
2,12,-0.0882081612944603,0.25142449140548706,0.12322678416967392,0.8226715922355652,0,-1.0,4.904584371980449,0.9268825650215149,8.125327247485185,-3.220742875504736
2,13,-0.08734991401433945,0.2593753933906555,0.0534471720457077,0.7562703490257263,0,-1.0,4.904584371980449,0.9237354397773743,7.271156244912798,-2.366571872932349
2,14,-0.08715670555830002,0.2667209804058075,-0.010717547498643398,0.6996044516563416,4,1.0,1.1043568435489957,0.9179085493087769,6.411536166803458,-5.307179323254463
2,15,-0.0867527425289154,0.27477771043777466,0.07484649866819382,0.8670061826705933,4,1.0,3.2482569825894894,0.9109464287757874,5.549118805550183,-2.3008618229606936
2,16,-0.08552868664264679,0.2844628393650055,0.15413464605808258,1.0260021686553955,4,1.0,3.2482569825894894,0.9030035138130188,4.6850226028024196,-1.4367656202129302
2,17,-0.08354473859071732,0.29569774866104126,0.22759881615638733,1.1774781942367554,4,1.0,3.2482569825894894,0.8940064311027527,3.8202213020094953,-0.5719643194200059
2,18,-0.0808568000793457,0.3084123134613037,0.2956540882587433,1.322258710861206,0,-1.0,2.9942403104132804,0.887090265750885,2.9557725968754975,0.03846771353778289
2,19,-0.07832884788513184,0.32135066390037537,0.21594209969043732,1.251412272453308,4,1.0,1.2727576237826517,0.8768829703330994,2.0895781122470836,-0.8168204884644319
2,20,-0.07575035840272903,0.33483776450157166,0.2850256562232971,1.400578260421753,4,1.0,1.2727576237826517,0.8653907775878906,1.2249445877919032,0.04781303599074849
2,21,-0.0725104808807373,0.34978532791137695,0.3489392101764679,1.5437004566192627,4,1.0,1.2727576237826517,0.8525131940841675,0.36318566687273995,0.9095719569099117
2,22,-0.06865904480218887,0.3661371171474457,0.4080248177051544,1.6814810037612915,4,1.0,1.2727576237826517,0.8381398916244507,-0.49427022950649246,1.7670278532891441
2,23,-0.06424268335103989,0.38384363055229187,0.46259135007858276,1.8145655393600464,2,0.0,-0.5886530319080132,0.8237904906272888,-1.345868809223175,0.7572157773151618
2,24,-0.059700753539800644,0.4022957980632782,0.4433742165565491,1.8442070484161377,2,0.0,-0.5886530319080132,-2.191575050354004,-2.191575050354004,1.6029220184459907
3,0,-0.16497161984443665,-0.007413014769554138,0.13264501094818115,0.10950052738189697,1,-0.5,6.0578475035271,0.9935606718063354,49.39322438210504,-43.33537687857794
3,1,-0.16391845047473907,-0.00674809142947197,0.08475027978420258,0.03448183834552765,1,-0.5,6.0578475035271,0.9940397143363953,48.888549202321926,-42.830701698794826
3,2,-0.1633235067129135,-0.006800707895308733,0.04048079624772072,-0.03485913947224617,1,-0.5,8.325615829297401,0.9941194653511047,48.378292412106596,-40.0526765828092
3,3,-0.16315239667892456,-0.007517725694924593,-0.0004725237376987934,-0.09910640865564346,3,0.5,8.002114524677118,0.9940410852432251,47.86280095631868,-39.86068643164156
3,4,-0.16294634342193604,-0.00819210521876812,0.03671029210090637,-0.042879555374383926,1,-0.5,8.325615829297401,0.9940422177314758,47.342181687955005,-39.0165658586576
3,5,-0.16281184554100037,-0.008989289402961731,-0.004033299628645182,-0.10701506584882736,3,0.5,8.002114524677118,0.9940276741981506,46.81630249517528,-38.81418797049816
3,6,-0.16264048218727112,-0.009743012487888336,0.03333832696080208,-0.050722282379865646,1,-0.5,8.325615829297401,0.9939569234848022,46.28512608179508,-37.95951025249768
3,7,-0.16253890097141266,-0.010619127191603184,-0.007233686279505491,-0.11482882499694824,3,0.5,8.002114524677118,0.9939985871315002,45.74865571546493,-37.74654119078781
3,8,-0.16239885985851288,-0.011451764032244682,0.03029121644794941,-0.05854911357164383,1,-0.5,8.325615829297401,0.9938611388206482,45.20672437205397,-36.881108542756564
3,9,-0.16232715547084808,-0.012407137081027031,-0.01014171913266182,-0.12270046770572662,3,0.5,8.002114524677118,0.9939521551132202,44.65945781134679,-36.65734328666967
3,10,-0.16221566498279572,-0.013319739140570164,0.027506008744239807,-0.06650509685277939,1,-0.5,8.325615829297401,0.9937519431114197,44.1065713699329,-35.7809555406355
3,11,-0.1621713489294052,-0.014356112107634544,-0.012815671041607857,-0.1307680457830429,3,0.5,8.002114524677118,0.9938870668411255,43.54830245133483,-35.54618792665771
3,12,-0.16208623349666595,-0.015351079404354095,0.024928631260991096,-0.07472222298383713,1,-0.5,8.325615829297401,0.9936266541481018,42.984257964135054,-34.65864213483765
3,13,-0.16206742823123932,-0.016471482813358307,-0.015305697917938232,-0.13915804028511047,3,0.5,8.002114524677118,0.9938008785247803,42.414779100996924,-34.412664576319806
3,14,-0.16200701892375946,-0.017552457749843597,0.022512350231409073,-0.0833226665854454,1,-0.5,8.325615829297401,0.9934819340705872,41.83937194189105,-33.513756112593654
3,15,-0.1620122343301773,-0.018761124461889267,-0.017655344679951668,-0.1479887068271637,3,0.5,8.002114524677118,0.9936912059783936,41.25847475537421,-33.25636023069709
3,16,-0.16197527945041656,-0.01993291825056076,0.0202164426445961,-0.09242163598537445,1,-0.5,8.325615829297401,0.9933142066001892,40.67149853474325,-32.345882705445845
3,17,-0.16200341284275055,-0.02123521827161312,-0.01990269310772419,-0.15737250447273254,3,0.5,8.002114524677118,0.9935548305511475,40.07897406883138,-32.07685954415426
3,18,-0.16198895871639252,-0.02250375971198082,0.018005110323429108,-0.10212961584329605,1,-0.5,8.325615829297401,0.9931192398071289,39.480221452808316,-31.154605623510914
3,19,-0.16203926503658295,-0.023906169459223747,-0.022081362083554268,-0.16741818189620972,3,0.5,8.002114524677118,0.9933878779411316,38.87586082121332,-30.873746296536204
3,20,-0.16204676032066345,-0.025278475135564804,0.015846550464630127,-0.11255466938018799,1,-0.5,8.325615829297401,0.9928924441337585,38.265124185123426,-29.939508355826025
3,21,-0.1621188521385193,-0.02678854577243328,-0.024221345782279968,-0.17823292315006256,3,0.5,8.002114524677118,0.9931861162185669,37.648718930292596,-29.646604405615477
3,22,-0.16214801371097565,-0.028272714465856552,0.013712186366319656,-0.12380409240722656,1,-0.5,8.325615829297401,0.9926284551620483,37.025790721286896,-28.700174891989494
3,23,-0.16224171221256256,-0.029899083077907562,-0.026349812746047974,-0.18992415070533752,3,0.5,8.002114524677118,0.9929440021514893,36.39713360214631,-28.395019077469193
3,24,-0.1622925102710724,-0.03150428831577301,0.011576003395020962,-0.1359861195087433,1,-0.5,8.325615829297401,0.9923208355903625,35.761807676762444,-27.436191847465043
3,25,-0.16240793466567993,-0.03325667977333069,-0.028491588309407234,-0.20260082185268402,3,0.5,8.002114524677118,0.9926552772521973,35.1206937789617,-27.118579254284583
3,26,-0.16248060762882233,-0.03499321639537811,0.009413926862180233,-0.14921171963214874,1,-0.5,8.325615829297401,0.9919621348381042,34.47276616334293,-26.14715033404553
3,27,-0.16261810064315796,-0.03688248619437218,-0.03066977858543396,-0.21637509763240814,3,0.5,8.002114524677118,0.9923124313354492,33.818993968186696,-25.816879443509578
3,28,-0.16271311044692993,-0.038761790841817856,0.0072034564800560474,-0.16359540820121765,1,-0.5,8.325615829297401,0.9915439486503601,33.15826417863762,-24.83264834934022
3,29,-0.16287323832511902,-0.040799956768751144,-0.032906144857406616,-0.2313636839389801,3,0.5,8.002114524677118,0.991906464099884,32.49163659594673,-24.48952207126961
3,30,-0.16299127042293549,-0.04283464699983597,0.00492313364520669,-0.1792573183774948,1,-0.5,8.325615829297401,0.991055965423584,31.81790922408772,-23.49229339479032
3,31,-0.1631748229265213,-0.04503495991230011,-0.03522155433893204,-0.24768923223018646,3,0.5,8.002114524677118,0.9914268851280212,31.13823561481226,-23.13612109013514
3,32,-0.1633167415857315,-0.04723893851041794,0.0025522708892822266,-0.19632384181022644,1,-0.5,8.325615829297401,0.9904864430427551,30.451321949176,-22.125706119878597
3,33,-0.16352467238903046,-0.049615927040576935,-0.03763618320226669,-0.2654811143875122,3,0.5,8.002114524677118,0.990861177444458,29.758419703164893,-21.756305178487775
3,34,-0.16369156539440155,-0.05200441554188728,7.06617720425129e-05,-0.21492904424667358,1,-0.5,8.325615829297401,0.9898213148117065,29.05813992497014,-20.732524095672737
3,35,-0.1639251410961151,-0.054573994129896164,-0.040169816464185715,-0.28487667441368103,1,-0.5,13.740770344088842,0.9887126684188843,28.351836979958012,-14.61106663586917
3,36,-0.16454489529132843,-0.057820990681648254,-0.07751930505037308,-0.3507651686668396,1,-0.5,13.740770344088842,0.9875249862670898,27.63951950660518,-13.898749162516337
3,37,-0.16552340984344482,-0.06170785427093506,-0.11222632229328156,-0.4130776822566986,1,-0.5,13.740770344088842,0.9862440228462219,26.92120658620009,-13.180436242111247
3,38,-0.16683560609817505,-0.06620162725448608,-0.14451856911182404,-0.4722597002983093,1,-0.5,13.740770344088842,0.9848547577857971,26.196931882175623,-12.45616153808678
3,39,-0.16845859587192535,-0.07127359509468079,-0.1746046245098114,-0.5287225246429443,1,-0.5,13.740770344088842,0.9833402633666992,25.466744570090732,-11.72597422600189
3,40,-0.17037147283554077,-0.0768989622592926,-0.2026754766702652,-0.58284592628479,1,-0.5,13.740770344088842,0.9816825985908508,24.730711420933368,-10.989941076844525
3,41,-0.1725550889968872,-0.08305656164884567,-0.22890594601631165,-0.634981095790863,1,-0.5,13.740770344088842,0.9798625111579895,23.98891800236618,-10.248147658277338
3,42,-0.17499205470085144,-0.08972858637571335,-0.253456175327301,-0.6854531168937683,1,-0.5,13.740770344088842,0.9778597354888916,23.241470193139588,-9.500699849050745
3,43,-0.17766638100147247,-0.09690029919147491,-0.2764725387096405,-0.7345634698867798,1,-0.5,13.740770344088842,0.9756527543067932,22.48849541176838,-8.747725067679538
3,44,-0.1805635541677475,-0.10455987602472305,-0.29808905720710754,-0.7825919389724731,1,-0.5,13.740770344088842,0.9732189178466797,21.730144098446047,-7.989373754357205
3,45,-0.1836702972650528,-0.11269816011190414,-0.31842803955078125,-0.8297985196113586,2,0.0,13.558737670768425,0.9712874293327332,20.966591091514513,-7.407853420746088
3,46,-0.18676242232322693,-0.12098326534032822,-0.30032503604888916,-0.8192687034606934,2,0.0,13.558737670768425,0.9692105054855347,20.19727642644624,-6.638538755677816
3,47,-0.1896844208240509,-0.12918923795223236,-0.28399693965911865,-0.8127281665802002,2,0.0,13.558737670768425,0.9669833183288574,19.422288809051217,-5.8635511382827925
3,48,-0.19245320558547974,-0.13735456764698029,-0.26930147409439087,-0.8099430799484253,2,0.0,13.558737670768425,0.9645990133285522,18.641722717901374,-5.082985047132949
3,49,-0.195084348320961,-0.1455155909061432,-0.25610870122909546,-0.8107044100761414,2,0.0,13.558737670768425,0.9620484709739685,17.855680509669515,-4.29694283890109
3,50,-0.19759218394756317,-0.15370668470859528,-0.24429987370967865,-0.814825713634491,2,0.0,13.558737670768425,0.9593212604522705,17.064274786561157,-3.505537115792732
3,51,-0.1999899297952652,-0.16196048259735107,-0.23376643657684326,-0.8221415877342224,3,0.5,10.170372340786397,0.9571821689605713,16.26762982435241,-6.097257483566015
3,52,-0.20207926630973816,-0.1699874997138977,-0.18740710616111755,-0.7761597037315369,3,0.5,10.170372340786397,0.9550210237503052,15.46509864180994,-5.294726301023543
3,53,-0.20372803509235382,-0.17759916186332703,-0.144952654838562,-0.7373983263969421,3,0.5,10.170372340786397,0.9528351426124573,14.656644058646096,-4.486271717859699
3,54,-0.20497334003448486,-0.18486425280570984,-0.10607746243476868,-0.7052845358848572,3,0.5,10.170372340786397,0.9506189823150635,13.842231228316807,-3.6718588875304103
3,55,-0.2058493047952652,-0.19184610247612,-0.07048512250185013,-0.6793025732040405,3,0.5,10.170372340786397,0.9483636617660522,13.021830551516913,-2.8514582107305166
3,56,-0.20638714730739594,-0.19860324263572693,-0.03790583461523056,-0.6589882969856262,3,0.5,10.170372340786397,0.9460585117340088,12.195421100758447,-2.0250487599720497
3,57,-0.2066155970096588,-0.20518985390663147,-0.008093934506177902,-0.6439248919487,3,0.5,10.170372340786397,0.9433076977729797,11.362992514166098,-1.1926201733797015
3,58,-0.20656101405620575,-0.21165624260902405,0.01917422004044056,-0.6337383389472961,0,-1.0,3.9819948480099843,0.9388550519943237,10.524934157972847,-6.542939309962863
3,59,-0.20687295496463776,-0.21899262070655823,-0.06582824140787125,-0.7939221262931824,0,-1.0,6.738210466578762,0.933241069316864,9.682908187857095,-2.9446977212783327
3,60,-0.20799991488456726,-0.22788511216640472,-0.1446274369955063,-0.9456678032875061,0,-1.0,6.738210466578762,0.9267979860305786,8.838047594485081,-2.0998371279063193
3,61,-0.20988258719444275,-0.23825505375862122,-0.21769283711910248,-1.089892864227295,0,-1.0,6.738210466578762,0.9194636344909668,7.991161220661113,-1.2529507540823515
3,62,-0.21246609091758728,-0.2500324249267578,-0.2854544222354889,-1.2274458408355713,0,-1.0,6.738210466578762,0.9111654162406921,7.1431288749193405,-0.4049184083405786
