episode,step,cart_position,pole_angle,cart_velocity,pole_angular_velocity,action_idx,action_value,q_estimated,max_q_estimated,reward,mc_return,taken_bias,maxq_bias
0,0,-0.10809824615716934,-0.09421662986278534,-0.1418050080537796,-0.09745462238788605,0,-1.0,4.075119184570716,4.075119184570716,0.9851858019828796,42.549787886145026,-38.47466870157431,-38.47466870157431
0,1,-0.10991880297660828,-0.09591657668352127,-0.2108614146709442,-0.21783500909805298,0,-1.0,4.075119184570716,4.075119184570716,0.9833145141601562,41.984446549658735,-37.90932736508802,-37.90932736508802
0,2,-0.1124010756611824,-0.09877793490886688,-0.2748258709907532,-0.3306575417518616,0,-1.0,4.075119184570716,4.075119184570716,0.9812536835670471,41.415284884342,-37.34016569977128,-37.34016569977128
0,3,-0.1154966801404953,-0.10273025929927826,-0.3341234624385834,-0.4367404580116272,0,-1.0,4.075119184570716,4.075119184570716,0.9789828658103943,40.84245575835854,-36.76733657378782,-36.76733657378782
0,4,-0.11916125565767288,-0.10771089047193527,-0.3891449272632599,-0.5368406176567078,2,0.0,6.905105062284236,6.905105062284236,0.977963387966156,40.266134234897116,-33.36102917261288,-33.36102917261288
0,5,-0.12292969971895218,-0.11301308870315552,-0.365637868642807,-0.5171810388565063,2,0.0,6.905105062284236,6.905105062284236,0.9768939018249512,39.68502105750602,-32.779915995221785,-32.779915995221785
0,6,-0.12647520005702972,-0.11814338713884354,-0.34417015314102173,-0.5014628767967224,2,0.0,6.905105062284236,6.905105062284236,0.9757733345031738,39.09911833907179,-32.19401327678755,-32.19401327678755
0,7,-0.12981721758842468,-0.12313950806856155,-0.32457733154296875,-0.4894055724143982,2,0.0,6.905105062284236,6.905105062284236,0.9745993614196777,38.508429297544055,-31.60332423525982,-31.60332423525982
0,8,-0.13297361135482788,-0.12803657352924347,-0.306709349155426,-0.4807562828063965,2,0.0,6.905105062284236,6.905105062284236,0.9733684659004211,37.912959531438766,-31.00785446915453,-31.00785446915453
0,9,-0.13596086204051971,-0.13286727666854858,-0.29042941331863403,-0.4752882719039917,2,0.0,6.905105062284236,6.905105062284236,0.9720762372016907,37.31271824801853,-30.40761318573429,-30.40761318573429
0,10,-0.13879407942295074,-0.13766227662563324,-0.27561265230178833,-0.4727981984615326,2,0.0,6.905105062284236,6.905105062284236,0.9707171320915222,36.70771920284529,-29.802614140561055,-29.802614140561055
0,11,-0.141487255692482,-0.14245028793811798,-0.2621452212333679,-0.47310444712638855,2,0.0,6.905105062284236,6.905105062284236,0.969285249710083,36.09798188965027,-29.192876827366035,-29.192876827366035
0,12,-0.14405329525470734,-0.14725831151008606,-0.2499234527349472,-0.4760454595088959,2,0.0,6.905105062284236,6.905105062284236,0.9677734375,35.48353195953554,-28.578426897251305,-28.578426897251305
0,13,-0.14650410413742065,-0.15211188793182373,-0.2388526052236557,-0.4814774990081787,2,0.0,6.905105062284236,6.905105062284236,0.9661737680435181,34.86440254751065,-27.959297485226415,-27.959297485226415
0,14,-0.14885073900222778,-0.1570352464914322,-0.2288462221622467,-0.48927366733551025,2,0.0,6.905105062284236,6.905105062284236,0.9644780158996582,34.24063513077488,-27.335530068490648,-27.335530068490648
0,15,-0.15110337734222412,-0.16205137968063354,-0.21982544660568237,-0.49932244420051575,3,0.5,5.137532450960382,5.137532450960382,0.9634488821029663,33.61227991401538,-28.474747463055,-28.474747463055
0,16,-0.15306086838245392,-0.16686157882213593,-0.1747063845396042,-0.4551584720611572,3,0.5,5.137532450960382,5.137532450960382,0.962469220161438,32.978617203951934,-27.841084752991552,-27.841084752991552
0,17,-0.15458832681179047,-0.17126797139644623,-0.13321387767791748,-0.4172753691673279,3,0.5,5.137532450960382,5.137532450960382,0.9615334272384644,32.3395434179702,-27.202010967009816,-27.202010967009816
0,18,-0.15572024881839752,-0.17533011734485626,-0.09504852443933487,-0.3851470947265625,3,0.5,5.137532450960382,5.137532450960382,0.9606336355209351,31.69495958659771,-26.55742713563733,-26.55742713563733
