episode,step,cart_position,pole_angle,cart_velocity,pole_angular_velocity,action_idx,action_value,q_estimated,reward,mc_return,bias
0,0,-0.17585983872413635,0.0935724675655365,-0.1007826179265976,-0.003293454647064209,3,0.5,26.481835447007963,0.9839634895324707,29.18159391056309,-2.6997584635551277
0,1,-0.17657484114170074,0.0940956398844719,-0.050997503101825714,0.08736037462949753,2,0.0,28.581280452783535,0.9836777448654175,28.482454970738,0.09882548204553387
0,2,-0.17702555656433105,0.09516706317663193,-0.042277395725250244,0.11500871181488037,2,0.0,28.581280452783535,0.9833409190177917,27.77654265239655,0.8047378003869845
0,3,-0.17739237844944,0.0965111255645752,-0.03415451943874359,0.14190609753131866,2,0.0,28.581280452783535,0.9829515218734741,27.063840134726018,1.517440318057517
0,4,-0.17768092453479767,0.09812118113040924,-0.026570893824100494,0.16818241775035858,2,0.0,28.581280452783535,0.9825077056884766,26.34433193217429,2.2369485206092463
0,5,-0.17789623141288757,0.0999918133020401,-0.01947322115302086,0.1939593404531479,2,0.0,28.581280452783535,0.9820069670677185,25.61800426917759,2.963276183605945
0,6,-0.17804288864135742,0.10211878269910812,-0.012812498025596142,0.2193511575460434,2,0.0,28.581280452783535,0.9814465641975403,24.88484575970694,3.6964346930765934
0,7,-0.17812496423721313,0.1044989600777626,-0.006543651223182678,0.24446555972099304,2,0.0,28.581280452783535,0.9808226823806763,24.14484767223172,4.436432780551815
0,8,-0.178146094083786,0.1071302592754364,-0.0006252224557101727,0.26940417289733887,3,0.5,21.2934964768869,0.9793156385421753,23.39800504025358,-2.1045085633666787
0,9,-0.17789731919765472,0.11033732444047928,0.04229481518268585,0.35152140259742737,2,0.0,21.392728238709974,0.978393018245697,22.6451408098095,-1.2524125710995264
0,10,-0.17744870483875275,0.11401723325252533,0.044846780598163605,0.3721945583820343,2,0.0,21.392728238709974,0.9773926138877869,21.88560382986243,-0.4928755911524547
0,11,-0.1769743114709854,0.11790848523378372,0.047388918697834015,0.3934096395969391,2,0.0,21.392728238709974,0.9763078689575195,21.119405268661254,0.27332297004872075
0,12,-0.17647410929203033,0.12201680988073349,0.04993129521608353,0.4152134954929352,2,0.0,21.392728238709974,0.9751314520835876,20.34656303000377,1.0461652087062028
0,13,-0.17594806849956512,0.12634849548339844,0.05248325690627098,0.4376527965068817,2,0.0,21.392728238709974,0.9738553762435913,19.567102603959782,1.8256256347501925
0,14,-0.17539601027965546,0.1309102177619934,0.055053532123565674,0.46077412366867065,2,0.0,21.392728238709974,0.9724712371826172,18.78105780577393,2.6116704329360445
0,15,-0.17481766641139984,0.13570915162563324,0.05765023082494736,0.4846239686012268,2,0.0,21.392728238709974,0.970969557762146,17.988471281405367,3.4042569573046073
0,16,-0.1742127388715744,0.14075294137001038,0.06028090417385101,0.5092490315437317,2,0.0,21.392728238709974,0.9693403244018555,17.1893956804477,4.203332558262275
0,17,-0.1735808104276657,0.14604967832565308,0.06295254081487656,0.5346959829330444,2,0.0,21.392728238709974,0.9675728678703308,16.383894299036207,5.008833939673767
0,18,-0.17292141914367676,0.15160797536373138,0.06567156314849854,0.5610117316246033,2,0.0,21.392728238709974,0.9656550884246826,15.5720418496625,5.820686389047474
0,19,-0.17223404347896576,0.1574368178844452,0.0684438943862915,0.5882439613342285,2,0.0,21.392728238709974,0.9635741114616394,14.753926021452342,6.638802217257632
0,20,-0.17151811718940735,0.16354580223560333,0.07127492874860764,0.6164400577545166,4,1.0,13.974691285260066,0.9598233699798584,13.929648393930004,0.04504289133006267
0,21,-0.1703520268201828,0.17058587074279785,0.14816252887248993,0.7582997679710388,4,1.0,13.974691285260066,0.9556244015693665,13.1008333575254,0.873857927734667
0,22,-0.1684483140707016,0.17900419235229492,0.21949176490306854,0.8926447033882141,4,1.0,13.974691285260066,0.9509199857711792,12.267887834299023,1.7068034509610435
0,23,-0.16585995256900787,0.18873101472854614,0.2857015132904053,1.020334243774414,4,1.0,13.974691285260066,0.945645272731781,11.43128065507863,2.5434106301814356
0,24,-0.16263578832149506,0.19970467686653137,0.3471924960613251,1.1421605348587036,4,1.0,13.974691285260066,0.9397282600402832,10.591550891259445,3.3831403940006215
0,25,-0.15882094204425812,0.21187108755111694,0.4043295383453369,1.2588527202606201,0,-1.0,9.105129841523313,0.9361732602119446,9.749315789110264,-0.6441859475869514
0,26,-0.1552904099225998,0.22392602264881134,0.3109743595123291,1.1502126455307007,4,1.0,9.191830061898049,0.9294965863227844,8.902164170604363,0.28966589129368536
0,27,-0.15181681513786316,0.2362285703420639,0.37145480513572693,1.2750626802444458,0,-1.0,9.105129841523313,0.9251224994659424,8.053199580082403,1.0519302614409103
0,28,-0.14859110116958618,0.24851275980472565,0.281985878944397,1.1766393184661865,4,1.0,9.191830061898049,0.917589545249939,7.200077859208545,1.9917522026895043
0,29,-0.1453903466463089,0.2611289620399475,0.3451564908027649,1.3085888624191284,0,-1.0,9.105129841523313,0.9122821092605591,6.3459477918773795,2.7591820496459336
0,30,-0.14240677654743195,0.27381157875061035,0.25906339287757874,1.2197141647338867,4,1.0,5.837735178538062,0.9037662744522095,5.488551194562445,0.34918398397561745
0,31,-0.13942158222198486,0.2869027554988861,0.32435375452041626,1.3578712940216064,4,1.0,5.241154180979536,0.894199550151825,4.631095878899227,0.6100583020803088
0,32,-0.1358104646205902,0.3013477027416229,0.3848578631877899,1.4905056953430176,4,1.0,5.241154180979536,0.8834852576255798,3.774642756310507,1.466511424669029
0,33,-0.13161946833133698,0.3170953094959259,0.44090741872787476,1.6182984113693237,0,-1.0,2.409904879975756,0.8747338652610779,2.920361109782755,-0.5104562298069992
0,34,-0.12770108878612518,0.3329145610332489,0.35051149129867554,1.5334789752960205,0,-1.0,2.409904879975756,0.865817666053772,2.066290145981492,0.3436147339942637
0,35,-0.12464181333780289,0.34797167778015137,0.26773694157600403,1.4627149105072021,0,-1.0,2.409904879975756,0.8567286729812622,1.2125984645734547,1.1973064154023012
0,36,-0.12236956506967545,0.36239972710609436,0.19189535081386566,1.4047698974609375,0,-1.0,2.409904879975756,0.8474473357200623,0.35946443595170957,2.0504404440240465
0,37,-0.12081866711378098,0.3763202428817749,0.12236565351486206,1.3585429191589355,2,0.0,-0.49033612154174105,0.8363202214241028,-0.492912019968033,0.002575898426291967
0,38,-0.11953235417604446,0.3904138207435608,0.12837715446949005,1.4231010675430298,2,0.0,-0.49033612154174105,0.8242596387863159,-1.342658829689026,0.8523227081472851
0,39,-0.11818715184926987,0.4051656424999237,0.13413003087043762,1.4892306327819824,2,0.0,-0.49033612154174105,-2.1888065338134766,-2.1888065338134766,1.6984704122717356
1,0,0.07770350575447083,-0.07279878854751587,-0.10194303840398788,-0.04957415163516998,0,-1.0,25.897055048270943,0.9907788038253784,37.76307171103375,-11.86601666276281
1,1,0.07627228647470474,-0.07401107251644135,-0.17300990223884583,-0.16999806463718414,0,-1.0,25.897055048270943,0.989264965057373,37.14373020930139,-11.246675161030446
1,2,0.07416025549173355,-0.07638303190469742,-0.23881135880947113,-0.28251737356185913,0,-1.0,25.897055048270943,0.9876675605773926,36.519661862872745,-10.622606814601802
1,3,0.07141745090484619,-0.07984094321727753,-0.2997896373271942,-0.38797909021377563,0,-1.0,25.897055048270943,0.9859637022018433,35.89090333565187,-9.993848287380928
1,4,0.06808969378471375,-0.0843191146850586,-0.356350839138031,-0.4871651828289032,0,-1.0,25.897055048270943,0.9841257333755493,35.25751478126266,-9.360459732991714
1,5,0.06421895325183868,-0.08975930511951447,-0.4088672399520874,-0.580796480178833,0,-1.0,25.897055048270943,0.9821220636367798,34.61958489685566,-8.72252984858472
1,6,0.059843651950359344,-0.09611014276742935,-0.457679808139801,-0.6695371866226196,0,-1.0,25.897055048270943,0.9799176454544067,33.97723518506958,-8.080180136798639
1,7,0.05499899014830589,-0.10332656651735306,-0.5031002759933472,-0.7539992928504944,0,-1.0,25.897055048270943,0.9774746298789978,33.330623777389064,-7.433568729118122
1,8,0.04971719905734062,-0.11136931926012039,-0.5454135537147522,-0.8347464799880981,3,0.5,23.415639043006298,0.9769513010978699,32.679948633848554,-9.264309590842256
1,9,0.04466414824128151,-0.1192285493016243,-0.47303152084350586,-0.7407729029655457,3,0.5,23.415639043006298,0.9763951897621155,32.02322962904109,-8.607590586034792
1,10,0.04030049592256546,-0.12621013820171356,-0.4065452218055725,-0.6570918560028076,3,0.5,23.415639043006298,0.9758313894271851,31.36043882755452,-7.944799784548223
1,11,0.036570243537425995,-0.13241133093833923,-0.3454515039920807,-0.5827817916870117,3,0.5,23.415639043006298,0.9752764701843262,30.691522664775086,-7.275883621768788
