episode,step,cart_position,pole_angle,cart_velocity,pole_angular_velocity,action_idx,action_value,q_estimated,reward,mc_return,bias
0,0,-0.11071550101041794,-0.027914300560951233,-0.028995409607887268,-0.017417892813682556,0,-1.0,7.453759970746479,0.9949729442596436,55.54238892387673,-48.088628953130254
0,1,-0.11143141984939575,-0.02877739444375038,-0.10336240381002426,-0.13638725876808167,0,-1.0,7.453759970746479,0.9935480952262878,55.0983999794112,-47.64464000866472
0,2,-0.11285961419343948,-0.03078279085457325,-0.17219699919223785,-0.24697664380073547,0,-1.0,7.453759970746479,0.9921013712882996,54.651365539580716,-47.197605568834234
0,3,-0.11494752019643784,-0.03385226055979729,-0.23596879839897156,-0.35007837414741516,0,-1.0,7.453759970746479,0.9906105995178223,54.20127693766911,-46.74751696692263
0,4,-0.11764708161354065,-0.03791603818535805,-0.29510772228240967,-0.44651228189468384,0,-1.0,7.453759970746479,0.9890493154525757,53.74814781631443,-46.294387845567954
0,5,-0.1209142878651619,-0.042912162840366364,-0.350007027387619,-0.5370311141014099,0,-1.0,7.453759970746479,0.9873875975608826,53.292018687739244,-45.83825871699277
0,6,-0.1247088834643364,-0.048785798251628876,-0.4010260999202728,-0.6223261952400208,0,-1.0,7.453759970746479,0.9855929613113403,52.83296069714986,-45.37920072640338
0,7,-0.12899400293827057,-0.055488694459199905,-0.44849324226379395,-0.7030320167541504,3,0.5,11.261077111488497,0.9857789874076843,52.37107852104901,-41.11000140956051
0,8,-0.13309617340564728,-0.061992790549993515,-0.3802632689476013,-0.6064601540565491,3,0.5,11.261077111488497,0.9859309196472168,51.90434296327406,-40.643265851785564
0,9,-0.1365480124950409,-0.06758788228034973,-0.31752175092697144,-0.519342303276062,3,0.5,11.261077111488497,0.9860748052597046,51.43273943800691,-40.171662326518415
0,10,-0.1394016146659851,-0.07236321270465851,-0.2598041296005249,-0.44081923365592957,3,0.5,11.261077111488497,0.986229658126831,50.95622690176486,-39.69514979027636
0,11,-0.1417047530412674,-0.07639991492033005,-0.20668470859527588,-0.3701058030128479,3,0.5,11.261077111488497,0.9864078164100647,50.47474469054346,-39.21366757905496
0,12,-0.14350108802318573,-0.07977167516946793,-0.1577741801738739,-0.30648577213287354,3,0.5,11.261077111488497,0.9866173267364502,49.988219064781205,-38.72714195329271
0,13,-0.1448306292295456,-0.08254542201757431,-0.11271682381629944,-0.2493065446615219,3,0.5,11.261077111488497,0.9868628978729248,49.49656741216642,-38.235490300677924
0,14,-0.14572997391223907,-0.08478189259767532,-0.07118784636259079,-0.19797438383102417,3,0.5,11.261077111488497,0.9871460795402527,48.99970152958939,-37.73862441810089
0,15,-0.14623264968395233,-0.08653625100851059,-0.032890837639570236,-0.15194915235042572,3,0.5,11.261077111488497,0.9874179363250732,48.49753075762539,-37.236453646136894
0,16,-0.14636939764022827,-0.08785855025053024,0.0024447371251881123,-0.11073958873748779,3,0.5,15.536930715211144,0.9871223568916321,47.9900129508084,-32.45308223559726
0,17,-0.14616836607456207,-0.08879421651363373,0.03506575524806976,-0.07389902323484421,3,0.5,15.536930715211144,0.9869102835655212,47.47766726658259,-31.94073655137145
0,18,-0.14565542340278625,-0.08938445150852203,0.06519756466150284,-0.0410214364528656,3,0.5,15.536930715211144,0.986774206161499,46.960360588906134,-31.423429873694992
0,19,-0.14485420286655426,-0.08966664224863052,0.09304594993591309,-0.011737395077943802,3,0.5,15.536930715211144,0.9865640997886658,46.4379660431764,-30.90103532796526
0,20,-0.1437864750623703,-0.08967467397451401,0.11879885941743851,0.014288953505456448,2,0.0,8.660090978096601,0.9867173433303833,45.91050701352297,-37.25041603542637
