episode,step,cart_position,pole_angle,cart_velocity,pole_angular_velocity,action_idx,action_value,q_estimated,reward,mc_return,bias
0,0,-0.14990389347076416,-0.08171036839485168,-0.14141887426376343,-0.11316876858472824,3,0.5,27.9520088491563,0.9873496890068054,60.81957012497575,-32.86756127581945
0,1,-0.1510777324438095,-0.08256511390209198,-0.0976962000131607,-0.058297205716371536,3,0.5,27.9520088491563,0.9879006147384644,60.43658629895853,-32.48457744980223
0,2,-0.15183331072330475,-0.08290126919746399,-0.057289790362119675,-0.008646572008728981,3,0.5,27.9520088491563,0.9881357550621033,60.049177458808146,-32.097168609651845
0,3,-0.15220214426517487,-0.08276791870594025,-0.019921444356441498,0.03629101812839508,3,0.5,29.305229386596807,0.9880763292312622,59.65761788257176,-30.352388495974957
0,4,-0.15221315622329712,-0.08220935612916946,0.01466285064816475,0.07697822898626328,2,0.0,32.03514697475841,0.988341212272644,59.26216318519243,-27.227016210434016
0,5,-0.1521056443452835,-0.08159290999174118,0.00927815679460764,0.056278470903635025,2,0.0,32.03514697475841,0.98856121301651,58.86244643729271,-26.8272994625343
0,6,-0.1520494520664215,-0.0811789259314537,0.0043256161734461784,0.03633120656013489,2,0.0,32.03514697475841,0.9887345433235168,58.458469923511316,-26.423322948752904
0,7,-0.152040496468544,-0.0809604823589325,-0.0002371534937992692,0.017041008919477463,3,0.5,29.305229386596807,0.9882813692092896,58.05023775776545,-28.745008371168645
0,8,-0.15186229348182678,-0.08060410618782043,0.03297092020511627,0.055886853486299515,2,0.0,32.03514697475841,0.988541305065155,57.63833978642037,-25.603192811661955
0,9,-0.1515788733959198,-0.08020783215761185,0.026295891031622887,0.03343810513615608,2,0.0,32.03514697475841,0.988752543926239,57.22201866803557,-25.186871693277155
0,10,-0.1513592153787613,-0.08003102988004684,0.02013840153813362,0.011839732527732849,2,0.0,32.03514697475841,0.9888277053833008,56.801278913241745,-24.766131938483333
0,11,-0.15119844675064087,-0.08006589114665985,0.014448844827711582,-0.0090172765776515,3,0.5,33.71979882327657,0.9884428381919861,56.37621334127115,-22.656414517994584
0,12,-0.15087927877902985,-0.07997815310955048,0.04660407081246376,0.02834090031683445,2,0.0,32.03514697475841,0.9886819124221802,55.9472429324032,-23.912095957644787
0,13,-0.15046508610248566,-0.0798652246594429,0.03893789276480675,0.004454652778804302,2,0.0,32.03514697475841,0.9886836409568787,55.51369799998083,-23.478551025222416
0,14,-0.15012426674365997,-0.07998597621917725,0.03184915706515312,-0.018531911075115204,3,0.5,33.71979882327657,0.988409698009491,55.07577207982217,-21.355973256545603
0,15,-0.14963847398757935,-0.08000466227531433,0.06270557641983032,0.016838014125823975,2,0.0,32.03514697475841,0.988569974899292,54.63369937556837,-22.598552400809957
0,16,-0.149070143699646,-0.08001737296581268,0.053831860423088074,-0.00891279336065054,3,0.5,33.71979882327657,0.9882543087005615,54.18699939461523,-20.467200571338658
0,17,-0.14837390184402466,-0.07995429635047913,0.08304210007190704,0.023921934887766838,2,0.0,32.03514697475841,0.9885093569755554,53.736106147388554,-21.700959172630142
0,18,-0.1476108282804489,-0.07990939915180206,0.07264947891235352,-0.004156568553298712,3,0.5,33.71979882327657,0.988186776638031,53.28040079839697,-19.5606019751204
0,19,-0.14673437178134918,-0.07981090247631073,0.10045759379863739,0.026538774371147156,2,0.0,32.03514697475841,0.9884827136993408,52.820418203796905,-20.785271229038493
0,20,-0.1458045095205307,-0.07975097745656967,0.08876901865005493,-0.00351156760007143,3,0.5,33.71979882327657,0.9881823658943176,52.35549039403794,-18.635691570761374
0,21,-0.1447736620903015,-0.07965629547834396,0.11537928879261017,0.025365404784679413,2,0.0,32.03514697475841,0.9884733557701111,51.8861697253976,-19.85102275063919
0,22,-0.14370088279247284,-0.07961762696504593,0.10258162021636963,-0.006368553265929222,3,0.5,33.71979882327657,0.9882203340530396,51.411814514775244,-17.692015691498675
0,23,-0.14253772795200348,-0.07956033200025558,0.12816497683525085,0.02094828523695469,2,0.0,32.03514697475841,0.9884670376777649,50.93292341487091,-18.8977764401125
0,24,-0.14134249091148376,-0.07957405596971512,0.1144147589802742,-0.01223792601376772,3,0.5,33.71979882327657,0.9882830381393433,50.448945835548635,-16.729147012272065
0,25,-0.1400660127401352,-0.07958315312862396,0.13911427557468414,0.013724349439144135,2,0.0,32.03514697475841,0.9884514212608337,49.96026545192858,-17.925118477170166
0,26,-0.13876594603061676,-0.07967633008956909,0.12454276531934738,-0.02073061093688011,3,0.5,33.71979882327657,0.988355278968811,49.46647881885631,-15.74667999557974
0,27,-0.1373925656080246,-0.07977716624736786,0.14847798645496368,0.0040378752164542675,2,0.0,32.03514697475841,0.9884151816368103,48.967801555441916,-16.932654580683504
0,28,-0.13600294291973114,-0.07997368276119232,0.13319502770900726,-0.03154292330145836,3,0.5,33.71979882327657,0.9883453249931335,48.46402664020718,-14.74422781693061
0,29,-0.13454686105251312,-0.08018884807825089,0.1564657986164093,-0.00784517452120781,3,0.5,33.71979882327657,0.988194465637207,47.95523365173136,-14.235434828454792
0,30,-0.13286803662776947,-0.08018263429403305,0.17798525094985962,0.01313086599111557,2,0.0,32.03514697475841,0.9883736968040466,47.44145372332743,-15.406306748569015
0,31,-0.1311960518360138,-0.08030824363231659,0.16047412157058716,-0.025936279445886612,3,0.5,33.71979882327657,0.9883249402046204,46.922303057094325,-13.202504233817756
0,32,-0.12947890162467957,-0.08048579841852188,0.1816856414079666,-0.005456775892525911,3,0.5,33.71979882327657,0.9881941676139832,46.39795769382798,-12.678158870551414
0,33,-0.12755873799324036,-0.08047273755073547,0.20130181312561035,0.012546123936772346,2,0.0,32.03514697475841,0.9883754849433899,45.86844800627677,-13.83330103151836
0,34,-0.1256636381149292,-0.08061996847391129,0.18203100562095642,-0.029271576553583145,3,0.5,33.71979882327657,0.9883288145065308,45.33340658720544,-11.613607763928869
0,35,-0.12374021857976913,-0.08084555715322495,0.20161223411560059,-0.01134893111884594,3,0.5,33.71979882327657,0.9882770776748657,44.793007851211016,-11.073209027934446
0,36,-0.12162943184375763,-0.08090512454509735,0.219717338681221,0.004272664897143841,2,0.0,32.03514697475841,0.9883669018745422,44.247202801551666,-12.212055826793254
0,37,-0.1195581778883934,-0.08114790916442871,0.19904597103595734,-0.03976578265428543,3,0.5,33.71979882327657,0.98830646276474,43.6957938380577,-9.975995014781134
0,38,-0.1174720823764801,-0.08149053156375885,0.2173248529434204,-0.023930201306939125,3,0.5,33.71979882327657,0.988278865814209,43.13887613665956,-9.419077313382992
0,39,-0.1152111142873764,-0.08168736100196838,0.23421865701675415,-0.010273952968418598,3,0.5,33.71979882327657,0.988265872001648,42.57636087964177,-8.856562056365199
0,40,-0.11278847604990005,-0.0817590057849884,0.24983887374401093,0.0013963335659354925,2,0.0,32.03514697475841,0.9883283972740173,42.00817677539406,-9.97302980063565
0,41,-0.11042917519807816,-0.08205173164606094,0.22687053680419922,-0.04630294069647789,3,0.5,33.71979882327657,0.988261342048645,41.434190280929336,-7.714391457652766
