episode,step,cart_position,pole_angle,cart_velocity,pole_angular_velocity,action_idx,action_value,q_estimated,max_q_estimated,reward,mc_return,taken_bias,maxq_bias
0,0,0.02620759606361389,0.13162505626678467,0.14633169770240784,-0.1732597053050995,2,0.0,22.681887867926555,22.681887867926555,0.9807195067405701,34.86368605116333,-12.181798183236772,-12.181798183236772
0,1,0.027660828083753586,0.1300259232521057,0.14220689237117767,-0.15973813831806183,2,0.0,22.681887867926555,22.681887867926555,0.9811891317367554,34.225218731740156,-11.543330863813601,-11.543330863813601
0,2,0.029073964804410934,0.12856198847293854,0.1383107751607895,-0.14610476791858673,2,0.0,22.681887867926555,22.681887867926555,0.98161780834198,33.57982787879131,-10.897940010864758,-10.897940010864758
0,3,0.030449239537119865,0.12723441421985626,0.13463301956653595,-0.13235482573509216,2,0.0,22.681887867926555,22.681887867926555,0.9820066094398499,32.92748491964579,-10.245597051719237,-10.245597051719237
0,4,0.031788796186447144,0.12604449689388275,0.13116414844989777,-0.1184820830821991,2,0.0,22.681887867926555,22.681887867926555,0.9823562502861023,32.26815990929893,-9.586272041372375,-9.586272041372375
0,5,0.03309468924999237,0.12499354034662247,0.1278955340385437,-0.10447892546653748,2,0.0,22.681887867926555,22.681887867926555,0.9826672673225403,31.601821877790737,-8.919934009864182,-8.919934009864182
0,6,0.03436889126896858,0.12408295273780823,0.12481924146413803,-0.09033650159835815,2,0.0,22.681887867926555,22.681887867926555,0.9829404354095459,30.928439000472927,-8.246551132546372,-8.246551132546372
0,7,0.0356132872402668,0.1233142539858818,0.121927909553051,-0.07604469358921051,2,0.0,22.681887867926555,22.681887867926555,0.9831759929656982,30.24797834854887,-7.566090480622314,-7.566090480622314
0,8,0.03682971000671387,0.12268905341625214,0.11921487748622894,-0.061592329293489456,2,0.0,22.681887867926555,22.681887867926555,0.9833742380142212,29.560406419780982,-6.878518551854427,-6.878518551854427
0,9,0.03801991418004036,0.1222090870141983,0.11667405813932419,-0.04696695879101753,2,0.0,22.681887867926555,22.681887867926555,0.9835353493690491,28.865689072491676,-6.183801204565121,-6.183801204565121
0,10,0.03918561339378357,0.12187622487545013,0.11429989337921143,-0.03215513378381729,2,0.0,22.681887867926555,22.681887867926555,0.9836590886116028,28.163791639517804,-5.481903771591249,-5.481903771591249
0,11,0.04032845422625542,0.1216924712061882,0.11208730190992355,-0.017142385244369507,2,0.0,22.681887867926555,22.681887867926555,0.9837453961372375,27.4546793443497,-4.772791476423144,-4.772791476423144
0,12,0.04145004600286484,0.12165999412536621,0.11003170162439346,-0.001913225743919611,2,0.0,22.681887867926555,22.681887867926555,0.9836581349372864,26.738317119406528,-4.0564292514799725,-4.0564292514799725
0,13,0.04255194216966629,0.12178110331296921,0.10812892764806747,0.013548804447054863,3,0.5,21.419846571190202,21.419846571190202,0.9827699661254883,26.014807055019435,-4.594960483829233,-4.594960483829233
0,14,0.04384757950901985,0.12238293886184692,0.14362776279449463,0.08633305132389069,3,0.5,21.419846571190202,21.419846571190202,0.9817456603050232,25.284885948377724,-3.8650393771875216,-3.8650393771875216
0,15,0.045483365654945374,0.12369060516357422,0.176510751247406,0.15521274507045746,3,0.5,21.419846571190202,21.419846571190202,0.980584442615509,24.548626553608788,-3.1287799824185853,-3.1287799824185853
0,16,0.0474344827234745,0.12566787004470825,0.20700190961360931,0.22063280642032623,3,0.5,21.419846571190202,21.419846571190202,0.9792818427085876,23.806103142417452,-2.38625657122725,-2.38625657122725
0,17,0.04967823624610901,0.12828274071216583,0.23530763387680054,0.2830066680908203,3,0.5,21.419846571190202,21.419846571190202,0.9778313040733337,23.057395252231178,-1.6375486810409754,-1.6375486810409754
0,18,0.05219391733407974,0.13150723278522491,0.2616178095340729,0.34271830320358276,3,0.5,21.419846571190202,21.419846571190202,0.9762234091758728,22.302589846624084,-0.8827432754338815,-0.8827432754338815
0,19,0.05496261641383171,0.13531696796417236,0.2861069440841675,0.4001242220401764,3,0.5,21.419846571190202,21.419846571190202,0.9744471907615662,21.54178428025072,-0.12193770906051782,-0.12193770906051782
0,20,0.05796706676483154,0.1396910399198532,0.3089353144168854,0.4555559456348419,3,0.5,21.419846571190202,21.419846571190202,0.9724894762039185,20.775087969180962,0.6447586020092402,0.6447586020092402
0,21,0.061191558837890625,0.1446116417646408,0.3302498459815979,0.5093215703964233,3,0.5,21.419846571190202,21.419846571190202,0.9703352451324463,20.002624740380853,1.4172218308093498,1.4172218308093498
0,22,0.06462176144123077,0.15006396174430847,0.3501853048801422,0.5617076754570007,3,0.5,21.419846571190202,21.419846571190202,0.9679678082466125,19.22453484368526,2.1953117275049436,2.1953117275049436
0,23,0.06824460625648499,0.15603592991828918,0.3688650131225586,0.6129811406135559,3,0.5,21.419846571190202,21.419846571190202,0.9653687477111816,18.44097680347338,2.978869767716823,2.978869767716823
0,24,0.07204823940992355,0.16251805424690247,0.38640183210372925,0.6633911728858948,4,1.0,16.75702447307512,16.75702447307512,0.9617511034011841,17.652129349254746,-0.8951048761796265,-0.8951048761796265
0,25,0.07623235136270523,0.16982370615005493,0.4399004876613617,0.7695123553276062,4,1.0,16.75702447307512,16.75702447307512,0.9576958417892456,16.858967925104608,-0.10194345202948796,-0.10194345202948796
0,26,0.08093051612377167,0.17816640436649323,0.48963508009910583,0.8709203004837036,4,1.0,16.75702447307512,16.75702447307512,0.953159511089325,16.061890993247843,0.6951334798272768,0.6951334798272768
0,27,0.08610688894987106,0.18750283122062683,0.5359107851982117,0.9682283401489258,4,1.0,16.75702447307512,16.75702447307512,0.9480940103530884,15.261344931473252,1.4956795416018682,1.4956795416018682
0,28,0.09172849357128143,0.19779552519321442,0.579005777835846,1.0620018243789673,4,1.0,16.75702447307512,16.75702447307512,0.9424466490745544,14.45782921325269,2.2991952598224294,2.2991952598224294
0,29,0.0977649912238121,0.20901243388652802,0.6191729307174683,1.1527622938156128,4,1.0,16.75702447307512,16.75702447307512,0.9361607432365417,13.651901579977915,3.105122893097205,3.105122893097205
0,30,0.10418844223022461,0.22112637758255005,0.6566416621208191,1.2409892082214355,1,-0.5,12.898288791817187,12.898288791817187,0.9315627813339233,12.844182663375125,0.05410612844206142,0.05410612844206142
0,31,0.11034934222698212,0.23317591845989227,0.5819973349571228,1.1621599197387695,1,-0.5,12.898288791817187,12.898288791817187,0.9269235730171204,12.032949375799195,0.8653394160179921,0.8653394160179921
0,32,0.11580078303813934,0.24450765550136566,0.5136359333992004,1.0948294401168823,1,-0.5,12.898288791817187,12.898288791817187,0.922248125076294,11.218207881598055,1.6800809102191323,1.6800809102191323
0,33,0.12060237675905228,0.2552306354045868,0.4510123133659363,1.0380189418792725,1,-0.5,12.898288791817187,12.898288791817187,0.917533278465271,10.39995935002198,2.4983294417952067,2.4983294417952067
0,34,0.12480858713388443,0.26544463634490967,0.39363208413124084,0.9908488392829895,1,-0.5,8.762391981314064,8.762391981314064,0.9127682447433472,9.578208153087585,-0.8158161717735215,-0.8158161717735215
0,35,0.12846921384334564,0.27524134516716003,0.3410469591617584,0.952531099319458,1,-0.5,8.762391981314064,8.762391981314064,0.9079375267028809,8.75296960438812,0.00942237692594361,0.00942237692594361
0,36,0.1316298097372055,0.2847050130367279,0.29285046458244324,0.9223600625991821,1,-0.5,8.762391981314064,8.762391981314064,0.9030206203460693,7.9242748259446865,0.8381171553693774,0.8381171553693774
0,37,0.1343320906162262,0.2939133644104004,0.2486739307641983,0.8997041583061218,1,-0.5,8.762391981314064,8.762391981314064,0.8979939818382263,7.092175965251129,1.670216016062935,1.670216016062935
0,38,0.13661432266235352,0.3029381036758423,0.20818261802196503,0.8839986324310303,1,-0.5,8.762391981314064,8.762391981314064,0.8928307294845581,6.256749478194851,2.505642503119213,2.505642503119213
0,39,0.1385115534067154,0.31184569001197815,0.171072319149971,0.874738872051239,1,-0.5,8.762391981314064,8.762391981314064,0.88750159740448,5.418099746172013,3.344292235142051,3.344292235142051
0,40,0.14005599915981293,0.32069796323776245,0.13706617057323456,0.8714737892150879,2,0.0,3.835389732449437,3.835389732449437,0.8811522126197815,4.576361766431852,-0.7409720339824148,-0.7409720339824148
0,41,0.14147953689098358,0.3298487663269043,0.1414867490530014,0.9258719682693481,2,0.0,3.835389732449437,3.835389732449437,0.8742517232894897,3.7325349028404755,0.1028548296089613,0.1028548296089613
0,42,0.14294712245464325,0.33955293893814087,0.1458161175251007,0.9814406633377075,2,0.0,3.835389732449437,3.835389732449437,0.8667584657669067,2.8871547268191775,0.9482350056302593,0.9482350056302593
0,43,0.1444578915834427,0.34982284903526306,0.15005981922149658,1.0382616519927979,2,0.0,3.835389732449437,3.835389732449437,0.85862797498703,2.0408043040932027,1.7945854283562341,1.7945854283562341
0,44,0.14601098001003265,0.3606714904308319,0.1542203277349472,1.0964138507843018,2,0.0,3.835389732449437,3.835389732449437,0.8498117923736572,1.1941175041476488,2.641272228301788,2.641272228301788
0,45,0.1476055234670639,0.3721127510070801,0.15829689800739288,1.1559712886810303,1,-0.5,0.7229174856312405,0.7229174856312405,0.8410897254943848,0.34778354724645616,0.3751339383847843,0.3751339383847843
0,46,0.1490418016910553,0.38387542963027954,0.12732747197151184,1.1667976379394531,1,-0.5,0.7229174856312405,0.7229174856312405,0.8319397568702698,-0.4982890689373016,1.2212065545685422,1.2212065545685422
0,47,0.15018385648727417,0.39578187465667725,0.09897974878549576,1.1832371950149536,1,-0.5,0.7229174856312405,0.7229174856312405,0.8223100304603577,-1.3436654806137085,2.066582966244949,2.066582966244949
0,48,0.15105657279491425,0.4078862965106964,0.07303092628717422,1.2049579620361328,1,-0.5,0.7229174856312405,0.7229174856312405,-2.187854051589966,-2.187854051589966,2.910771537221206,2.910771537221206
1,0,-0.06080089509487152,0.0571577250957489,-0.06014364957809448,-0.08498397469520569,0,-1.0,66.90306780935512,66.90306780935512,0.9939462542533875,69.6721700402553,-2.769102230900174,-2.769102230900174
1,1,-0.06178026273846626,0.055790308862924576,-0.12761898338794708,-0.18033184111118317,0,-1.0,66.90306780935512,66.90306780935512,0.9930898547172546,69.37194321818374,-2.468875408828623,-2.468875408828623
1,2,-0.06340625882148743,0.053511083126068115,-0.1901266723871231,-0.26826298236846924,0,-1.0,66.90306780935512,66.90306780935512,0.99237060546875,69.06954885198635,-2.166481042631233,-2.166481042631233
1,3,-0.06563170999288559,0.050389304757118225,-0.2480899840593338,-0.34956854581832886,3,0.5,64.54992868556901,64.54992868556901,0.9936762452125549,68.76482651163394,-4.214897826064927,-4.214897826064927
1,4,-0.06777339428663254,0.04747343063354492,-0.1893811821937561,-0.2515212297439575,3,0.5,64.54992868556901,64.54992868556901,0.9948118925094604,68.45570733981958,-3.905778654250568,-3.905778654250568
1,5,-0.06935405731201172,0.0454946905374527,-0.1352028250694275,-0.16086457669734955,3,0.5,64.54992868556901,64.54992868556901,0.9958022236824036,68.14231863364658,-3.5923899480775674,-3.5923899480775674
1,6,-0.07041674852371216,0.04438367486000061,-0.08517473936080933,-0.07687792927026749,3,0.5,64.54992868556901,64.54992868556901,0.9966539144515991,67.82476405046887,-3.2748353648998574,-3.2748353648998574
1,7,-0.07100089639425278,0.04407783970236778,-0.03894631192088127,0.0011050840839743614,0,-1.0,66.05864656543396,66.05864656543396,0.9954876899719238,67.5031415515326,-1.4444949860986327,-1.4444949860986327
1,8,-0.07178281247615814,0.043533775955438614,-0.10873471200466156,-0.09983460605144501,3,0.5,64.54992868556901,64.54992868556901,0.9963915348052979,67.17944834501078,-2.629519659441769,-2.629519659441769
1,9,-0.0725928395986557,0.043012384325265884,-0.060783591121435165,-0.019326459616422653,3,0.5,64.54992868556901,64.54992868556901,0.9966217875480652,66.8515725355611,-2.3016438499920895,-2.3016438499920895
1,10,-0.07294400781393051,0.04326373711228371,-0.016448985785245895,0.05554640665650368,0,-1.0,66.05864656543396,66.05864656543396,0.9959283471107483,66.52015227072025,-0.4615057052862852,-0.4615057052862852
1,11,-0.07351088523864746,0.04324788227677345,-0.08796562999486923,-0.048171572387218475,3,0.5,64.54992868556901,64.54992868556901,0.9964671730995178,66.18608477132273,-1.6361560857537114,-1.6361560857537114
1,12,-0.07412217557430267,0.043229036033153534,-0.04158217832446098,0.029888931661844254,0,-1.0,66.05864656543396,66.05864656543396,0.9955635666847229,65.84809858406385,0.21054798137011232,0.21054798137011232
1,13,-0.07492966949939728,0.04297305643558502,-0.11121729016304016,-0.07093952596187592,3,0.5,64.54992868556901,64.54992868556901,0.9963454008102417,65.50761112866579,-0.9576824430967719,-0.9576824430967719
1,14,-0.07576366513967514,0.042741332203149796,-0.06310514360666275,0.009740621782839298,0,-1.0,66.05864656543396,66.05864656543396,0.9952768087387085,65.16289467460156,0.8957518908324005,0.8957518908324005
1,15,-0.07677742093801498,0.0422971248626709,-0.13115444779396057,-0.0887235552072525,3,0.5,64.54992868556901,64.54992868556901,0.9961885213851929,64.81577562208369,-0.26584693651467717,-0.26584693651467717
1,16,-0.07780255377292633,0.041899506002664566,-0.08158203959465027,-0.005895812995731831,3,0.5,64.54992868556901,64.54992868556901,0.9962700605392456,64.46422939464495,0.0856992909240688,0.0856992909240688
1,17,-0.07835324853658676,0.042296964675188065,-0.03574186936020851,0.07113679498434067,0,-1.0,66.05864656543396,66.05864656543396,0.9957351088523865,64.10904983243,1.9495967330039576,1.9495967330039576
1,18,-0.07910522073507309,0.042447980493307114,-0.1058635264635086,-0.030576838180422783,3,0.5,64.54992868556901,64.54992868556901,0.9960788488388062,63.750822953108695,0.799105732460319,0.799105732460319
1,19,-0.07988816499710083,0.04261551424860954,-0.05817584693431854,0.049380362033843994,0,-1.0,66.05864656543396,66.05864656543396,0.9953663945198059,63.38863040835342,2.670016157080539,2.670016157080539
1,20,-0.08085477352142334,0.04256428778171539,-0.12659834325313568,-0.049668896943330765,3,0.5,64.54992868556901,64.54992868556901,0.9959126114845276,63.02349900387234,1.5264296816966763,1.5264296816966763
